transaction_id,amount,transaction_hour,transactions_last_24h,account_age_days,device_changes_7d,location_changes_7d,is_fraud
TXN006126,28.18,22,4,355,0,0,0
TXN006127,147.83,8,3,149,0,2,0
TXN006128,195.07,15,2,139,1,0,0
TXN006129,27.28,16,3,108,0,0,0
TXN006130,15.85,20,2,723,1,0,0
TXN006131,70.57,20,4,135,1,0,0
TXN006132,34.28,22,3,154,2,0,0
TXN006133,267.28,14,2,1250,0,0,0
TXN006134,56.24,19,2,369,0,0,0
TXN006135,27.61,12,4,267,1,1,0
TXN006136,20.59,12,0,170,1,1,1
TXN006137,137.88,10,3,198,0,0,0
TXN006138,33.6,19,2,347,1,0,0
TXN006139,56.67,23,4,704,1,0,0
TXN006140,123.03,10,0,994,0,1,0
TXN006141,36.18,5,1,82,0,0,0
TXN006142,52.51,18,5,346,0,0,0
TXN006143,53.83,15,5,774,0,0,0
TXN006144,97.59,22,4,677,1,1,1
TXN006145,90.21,10,2,91,0,0,0
TXN006146,45.28,6,2,186,1,1,0
TXN006147,57.63,13,2,553,0,0,0
TXN006148,39.8,7,3,126,0,1,0
TXN006149,15.55,10,2,199,1,0,0
TXN006150,67.96,8,3,1012,0,1,0
TXN006151,272.7,10,3,266,0,0,0
TXN006152,25.76,7,2,428,0,0,0
TXN006153,28.3,21,2,307,0,1,0
TXN006154,26.05,10,4,156,0,0,0
TXN006155,101.08,13,1,372,0,0,0
TXN006156,79.93,20,2,126,1,1,1
TXN006157,47.71,16,4,435,0,0,0
TXN006158,25.02,15,1,753,0,0,0
TXN006159,59.06,17,3,292,0,0,0
TXN006160,14.44,19,4,288,0,0,0
TXN006161,61.68,20,4,448,0,0,0
TXN006162,114.53,16,3,89,0,2,0
TXN006163,18.85,20,2,548,0,1,0
TXN006164,14.84,14,3,540,0,1,0
TXN006165,209.04,10,1,701,1,0,0
TXN006166,32.46,20,0,263,0,3,1
TXN006167,143.39,14,4,468,1,1,0
TXN006168,47.9,20,3,974,1,0,0
TXN006169,47.58,3,0,722,1,0,0
TXN006170,79.25,12,0,610,0,0,0
TXN006171,25.75,21,1,978,1,0,0
TXN006172,61.11,10,3,227,0,1,0
TXN006173,39.48,21,4,169,1,0,0
TXN006174,17.77,21,2,109,0,0,0
TXN006175,72.74,20,2,450,0,2,0
TXN006176,43.65,14,2,695,0,0,0
TXN006177,47.78,16,5,35,0,0,0
TXN006178,19.52,19,1,371,0,0,0
TXN006179,211.18,18,3,957,1,1,0
TXN006180,115.03,15,7,565,0,0,0
TXN006181,123.91,23,3,486,0,0,0
TXN006182,42.11,16,0,419,0,1,0
TXN006183,12.56,22,3,739,0,1,0
TXN006184,287.14,6,1,431,0,0,0
TXN006185,51.84,8,1,320,0,1,0
TXN006186,28.89,13,1,393,0,1,0
TXN006187,77.81,12,4,124,0,2,0
TXN006188,147.24,18,11,307,0,2,1
TXN006189,53.54,9,3,859,2,0,0
TXN006190,161.87,22,3,247,0,1,0
TXN006191,137.08,11,2,392,0,0,0
TXN006192,21.87,12,4,466,0,0,0
TXN006193,30.79,10,4,283,0,0,0
TXN006194,123.21,15,1,536,1,1,0
TXN006195,5.44,6,4,305,0,1,0
TXN006196,48.08,8,2,900,0,0,0
TXN006197,16.18,17,6,527,2,1,0
TXN006198,36.41,9,3,89,1,0,0
TXN006199,42.35,10,3,789,0,3,1
TXN006200,40.27,18,2,350,1,0,0
TXN006201,34.14,7,4,224,0,1,0
TXN006202,21.49,13,2,944,0,0,0
TXN006203,383.03,1,5,50,1,0,1
TXN006204,267.03,11,3,778,1,1,0
TXN006205,20.33,16,2,715,0,0,0
TXN006206,209.52,7,7,506,1,0,0
TXN006207,38.88,20,4,454,0,0,0
TXN006208,60.94,20,3,262,0,1,0
TXN006209,51.74,7,2,784,0,1,0
TXN006210,31.16,23,3,541,0,1,0
TXN006211,126.0,11,1,849,0,1,0
TXN006212,60.76,7,5,425,0,1,0
TXN006213,36.41,0,4,957,0,0,0
TXN006214,18.01,12,1,121,0,1,0
TXN006215,25.55,15,2,291,2,1,0
TXN006216,13.53,11,4,311,0,0,0
TXN006217,55.17,19,2,689,0,2,0
TXN006218,19.74,17,4,245,0,0,0
TXN006219,43.57,11,4,24,0,0,0
TXN006220,174.97,17,2,784,0,0,0
TXN006221,151.32,21,2,689,1,0,0
TXN006222,53.12,7,1,337,0,1,0
TXN006223,50.7,11,2,297,0,0,0
TXN006224,269.86,13,6,243,0,0,0
TXN006225,85.0,13,1,336,0,0,0
TXN006226,41.32,14,2,413,0,0,0
TXN006227,16.25,11,3,733,0,1,0
TXN006228,76.31,16,2,592,0,1,0
TXN006229,110.49,16,4,52,0,1,0
TXN006230,31.92,15,6,89,0,0,0
TXN006231,69.93,8,7,421,0,0,0
TXN006232,40.08,13,2,513,0,2,0
TXN006233,46.69,11,3,92,0,0,0
TXN006234,6.59,13,9,784,2,1,1
TXN006235,45.22,21,3,288,0,0,0
TXN006236,124.46,13,4,125,0,0,0
TXN006237,31.92,1,2,177,0,0,0
TXN006238,57.09,13,5,635,0,0,0
TXN006239,28.72,19,4,953,0,0,0
TXN006240,74.17,18,2,178,0,0,0
TXN006241,45.42,14,6,115,0,0,0
TXN006242,24.57,10,2,563,0,0,0
TXN006243,169.47,13,3,336,1,0,0
TXN006244,120.25,14,3,683,0,0,0
TXN006245,32.65,23,2,425,1,1,1
TXN006246,83.36,16,5,201,0,1,0
TXN006247,86.21,16,3,248,0,0,0
TXN006248,94.25,13,5,261,1,0,0
TXN006249,12.93,11,2,491,0,0,0
TXN006250,128.46,18,4,530,1,0,0
TXN006251,33.64,13,5,833,0,1,0
TXN006252,40.28,23,1,1194,0,0,0
TXN006253,513.99,13,2,299,0,0,0
TXN006254,70.57,6,4,389,0,0,0
TXN006255,39.32,16,4,420,0,3,1
TXN006256,8.38,4,4,815,1,1,1
TXN006257,177.91,10,4,575,1,0,0
TXN006258,17.4,11,1,463,0,0,0
TXN006259,23.27,17,2,140,0,0,0
TXN006260,41.2,13,6,505,0,0,0
TXN006261,181.99,2,5,252,0,0,0
TXN006262,105.35,15,2,434,0,1,0
TXN006263,47.74,12,6,580,0,0,0
TXN006264,70.96,21,3,608,0,0,0
TXN006265,32.78,13,4,183,0,0,0
TXN006266,61.48,17,0,364,1,0,0
TXN006267,58.11,9,1,263,0,0,0
TXN006268,124.39,18,2,176,0,0,0
TXN006269,124.23,17,2,398,0,2,1
TXN006270,83.09,20,7,462,0,0,0
TXN006271,40.13,3,3,271,0,0,1
TXN006272,102.57,13,3,239,0,0,0
TXN006273,50.49,16,2,547,0,0,1
TXN006274,21.77,7,6,996,1,0,0
TXN006275,38.75,12,2,442,1,0,0
TXN006276,58.67,21,5,1114,0,0,0
TXN006277,118.35,13,2,551,0,0,0
TXN006278,46.71,23,4,272,0,1,0
TXN006279,19.53,5,5,177,0,0,0
TXN006280,57.3,17,3,306,0,0,0
TXN006281,60.13,15,2,558,0,0,0
TXN006282,63.94,13,1,104,0,1,1
TXN006283,119.33,22,4,202,0,0,0
TXN006284,129.81,8,2,296,1,0,0
TXN006285,32.95,20,3,270,0,1,0
TXN006286,32.34,16,2,203,0,2,0
TXN006287,22.55,10,0,441,0,1,0
TXN006288,98.89,20,3,137,0,1,0
TXN006289,187.07,12,5,824,0,0,0
TXN006290,41.77,18,2,411,2,0,0
TXN006291,44.47,12,2,1089,1,0,0
TXN006292,189.95,19,4,487,1,0,0
TXN006293,83.91,15,3,610,0,0,0
TXN006294,79.11,8,1,408,0,0,0
TXN006295,19.84,16,3,586,0,0,0
TXN006296,97.21,9,0,601,0,1,0
TXN006297,24.78,12,4,635,0,1,0
TXN006298,20.82,9,2,214,0,0,0
TXN006299,40.66,1,2,208,0,0,1
TXN006300,33.18,9,2,591,0,0,0
TXN006301,45.22,14,2,152,1,0,0
TXN006302,16.04,13,6,283,0,0,0
TXN006303,123.35,13,3,16,0,1,0
TXN006304,142.38,10,3,210,2,0,0
TXN006305,10.43,16,2,66,0,0,0
TXN006306,125.42,17,2,177,2,1,1
TXN006307,27.41,11,3,324,1,0,0
TXN006308,113.12,20,4,153,0,0,0
TXN006309,51.51,16,5,184,1,0,0
TXN006310,55.95,17,2,1001,0,0,0
TXN006311,46.65,10,3,772,0,1,0
TXN006312,152.98,0,1,747,0,0,0
TXN006313,19.04,19,4,485,1,0,0
TXN006314,91.53,19,3,303,1,0,0
TXN006315,139.23,8,3,553,1,0,0
TXN006316,100.37,12,4,250,0,1,0
TXN006317,393.86,16,3,610,0,1,0
TXN006318,34.83,16,3,165,0,1,0
TXN006319,123.19,19,4,198,0,1,0
TXN006320,49.89,8,2,225,0,1,0
TXN006321,155.77,12,1,142,0,0,0
TXN006322,54.24,7,5,660,0,1,0
TXN006323,39.26,12,6,451,0,0,0
TXN006324,165.7,1,4,188,1,0,0
TXN006325,35.95,20,3,1078,1,0,0
TXN006326,16.43,14,6,100,0,2,0
TXN006327,35.19,19,3,398,0,0,0
TXN006328,92.4,6,5,358,1,0,0
TXN006329,178.26,10,4,444,0,1,0
TXN006330,60.01,10,0,134,0,0,0
TXN006331,167.41,12,2,421,0,0,0
TXN006332,17.21,18,5,499,1,1,0
TXN006333,37.46,12,1,166,0,1,0
TXN006334,42.72,9,3,196,0,1,0
TXN006335,49.53,6,5,159,0,0,0
TXN006336,58.64,7,5,247,0,0,0
TXN006337,98.23,18,3,254,0,0,0
TXN006338,37.41,13,1,264,0,0,0
TXN006339,61.45,17,2,784,0,0,0
TXN006340,52.54,16,2,93,0,0,0
TXN006341,24.85,8,4,29,1,1,0
TXN006342,49.57,8,2,206,1,0,0
TXN006343,48.32,17,5,41,0,2,0
TXN006344,47.45,17,5,262,0,0,0
TXN006345,56.09,12,1,620,0,1,0
TXN006346,58.23,7,1,105,0,0,0
TXN006347,37.81,0,5,114,1,0,0
TXN006348,161.06,10,9,311,0,0,1
TXN006349,20.21,0,2,757,0,2,1
TXN006350,29.58,10,2,361,2,0,0
TXN006351,579.97,12,2,752,1,1,0
TXN006352,22.59,8,2,186,1,1,0
TXN006353,17.28,7,1,692,0,2,0
TXN006354,101.93,20,0,222,0,2,0
TXN006355,9.34,15,4,240,1,0,0
TXN006356,44.7,21,4,209,0,0,0
TXN006357,338.31,11,9,428,0,1,1
TXN006358,14.68,16,7,122,1,0,0
TXN006359,10.13,9,0,297,0,0,1
TXN006360,15.27,15,4,1078,0,1,0
TXN006361,117.17,8,2,250,0,0,0
TXN006362,142.03,0,2,289,0,1,0
TXN006363,35.31,21,5,681,1,1,0
TXN006364,97.59,14,1,288,0,1,0
TXN006365,177.99,21,2,523,0,0,0
TXN006366,249.45,11,3,53,0,1,0
TXN006367,44.28,11,2,363,1,0,0
TXN006368,7.72,12,4,458,0,0,0
TXN006369,27.17,17,2,401,0,0,0
TXN006370,37.99,14,3,227,1,0,0
TXN006371,43.81,21,4,204,0,0,0
TXN006372,46.54,2,0,346,0,1,0
TXN006373,141.32,17,1,566,1,0,0
TXN006374,161.3,11,5,203,0,1,1
TXN006375,47.19,9,5,237,0,0,0
TXN006376,138.89,14,4,336,0,0,0
TXN006377,74.0,13,7,449,0,0,0
TXN006378,57.68,8,0,110,2,1,0
TXN006379,117.99,9,4,79,1,1,0
TXN006380,58.06,12,4,399,0,0,0
TXN006381,313.92,12,4,269,0,1,0
TXN006382,16.08,11,3,328,0,0,0
TXN006383,35.24,8,6,30,1,0,1
TXN006384,49.03,0,1,322,2,1,0
TXN006385,79.32,22,6,533,1,0,0
TXN006386,160.42,21,2,176,1,1,0
TXN006387,53.48,13,3,339,1,1,0
TXN006388,16.3,23,3,483,0,0,0
TXN006389,111.74,16,0,994,1,0,0
TXN006390,103.72,6,4,209,0,0,0
TXN006391,10.48,8,2,263,1,0,0
TXN006392,54.42,20,2,307,0,1,0
TXN006393,14.13,15,3,286,0,1,0
TXN006394,31.03,19,3,265,2,0,0
TXN006395,25.35,20,3,87,0,1,0
TXN006396,108.62,13,3,318,0,1,0
TXN006397,60.3,5,3,317,2,0,0
TXN006398,18.31,9,6,61,0,1,0
TXN006399,115.36,6,7,83,1,0,0
TXN006400,16.14,9,4,39,0,0,0
TXN006401,72.28,12,3,540,1,0,0
TXN006402,27.33,8,3,654,0,0,0
TXN006403,40.01,9,6,434,1,1,0
TXN006404,83.82,13,3,700,0,1,1
TXN006405,85.05,11,2,207,0,1,0
TXN006406,170.11,13,1,57,1,1,0
TXN006407,50.91,12,1,586,0,0,0
TXN006408,70.84,16,3,186,0,0,0
TXN006409,37.63,21,4,134,0,0,0
TXN006410,63.73,8,3,696,1,1,0
TXN006411,79.33,7,6,235,0,2,0
TXN006412,50.22,19,3,647,0,2,0
TXN006413,11.78,13,6,728,0,0,0
TXN006414,72.37,18,5,179,0,0,0
TXN006415,74.43,9,1,473,1,0,0
TXN006416,30.63,19,4,496,0,0,0
TXN006417,18.33,21,1,608,0,3,1
TXN006418,191.43,15,2,239,1,1,0
TXN006419,82.91,7,1,90,0,0,0
TXN006420,44.94,20,5,327,0,1,0
TXN006421,20.77,18,2,214,0,0,0
TXN006422,27.15,17,3,493,1,0,0
TXN006423,165.21,3,5,415,0,1,0
TXN006424,61.38,18,4,781,0,1,0
TXN006425,34.19,8,4,369,0,1,0
TXN006426,84.2,10,1,183,1,0,0
TXN006427,27.32,15,4,501,0,0,1
TXN006428,195.53,10,4,179,1,1,0
TXN006429,172.41,16,2,443,0,0,0
TXN006430,36.72,15,4,72,0,1,0
TXN006431,32.0,8,3,215,2,0,0
TXN006432,5.9,16,2,564,1,0,0
TXN006433,15.5,21,3,423,0,0,0
TXN006434,17.49,9,3,179,0,0,0
TXN006435,61.25,15,4,328,0,0,0
TXN006436,41.38,11,3,218,1,0,0
TXN006437,17.4,13,4,523,0,1,0
TXN006438,42.99,10,8,368,1,0,1
TXN006439,83.89,11,5,105,1,1,0
TXN006440,85.51,2,2,570,1,0,1
TXN006441,10.86,22,4,844,2,0,0
TXN006442,48.96,15,6,249,1,0,0
TXN006443,16.85,13,2,179,0,1,0
TXN006444,117.5,12,5,87,0,1,0
TXN006445,106.33,14,4,219,0,1,0
TXN006446,25.45,12,1,23,0,1,0
TXN006447,28.47,11,3,552,0,0,0
TXN006448,36.89,13,4,467,2,0,0
TXN006449,8.05,10,1,123,0,1,0
TXN006450,72.64,9,0,130,0,0,0
TXN006451,43.3,14,4,442,2,1,0
TXN006452,124.54,19,3,85,0,0,0
TXN006453,21.46,8,2,841,2,0,0
TXN006454,32.26,2,6,41,0,0,0
TXN006455,15.17,10,3,431,0,1,0
TXN006456,23.25,22,6,207,1,0,0
TXN006457,19.99,19,2,267,0,0,0
TXN006458,127.3,15,1,373,0,1,0
TXN006459,30.16,21,0,59,0,1,0
TXN006460,60.68,13,5,394,2,0,0
TXN006461,39.5,23,2,104,0,2,0
TXN006462,18.56,11,5,194,0,0,0
TXN006463,47.32,10,3,594,0,1,0
TXN006464,90.85,15,2,566,0,0,0
TXN006465,19.56,12,2,65,0,0,0
TXN006466,108.61,15,2,183,0,0,0
TXN006467,26.52,11,6,93,0,1,0
TXN006468,36.21,15,1,404,0,0,0
TXN006469,85.72,10,4,1279,0,0,0
TXN006470,31.06,5,2,740,0,0,0
TXN006471,56.37,20,3,348,1,1,0
TXN006472,41.78,20,4,300,2,0,1
TXN006473,60.94,22,1,194,0,0,0
TXN006474,7.22,17,3,108,1,1,0
TXN006475,11.53,16,2,268,1,0,0
TXN006476,92.16,14,5,279,1,2,0
TXN006477,131.84,8,6,647,0,0,0
TXN006478,25.18,9,4,121,0,0,0
TXN006479,44.37,10,2,306,2,0,0
TXN006480,70.14,20,2,427,0,1,0
TXN006481,98.42,9,5,333,1,1,0
TXN006482,9.74,21,2,164,2,0,0
TXN006483,25.71,14,2,633,2,0,0
TXN006484,41.15,17,2,768,1,0,0
TXN006485,99.25,8,3,346,0,0,0
TXN006486,456.54,10,2,456,2,2,0
TXN006487,44.98,22,0,120,1,0,0
TXN006488,16.51,10,5,209,0,0,0
TXN006489,76.86,11,3,376,0,0,0
TXN006490,167.81,9,4,581,0,0,0
TXN006491,59.85,8,0,515,0,1,1
TXN006492,25.26,10,2,191,0,0,0
TXN006493,123.26,16,2,248,2,0,0
TXN006494,95.97,13,2,360,1,0,0
TXN006495,22.82,14,3,1097,1,0,0
TXN006496,75.51,8,4,439,0,0,1
TXN006497,127.44,18,3,246,0,0,0
TXN006498,149.1,18,4,250,0,0,0
TXN006499,51.6,1,0,357,1,0,1
TXN006500,40.27,12,2,384,0,0,0
TXN006501,154.96,6,2,221,0,0,0
TXN006502,19.52,18,2,421,1,0,0
TXN006503,79.26,17,2,384,1,0,0
TXN006504,17.04,20,4,47,0,0,0
TXN006505,135.04,10,5,270,0,0,0
TXN006506,43.85,13,7,954,0,0,0
TXN006507,160.5,9,0,101,0,0,0
TXN006508,82.91,12,2,52,0,3,1
TXN006509,19.3,14,5,114,1,3,1
TXN006510,183.27,5,5,445,0,1,0
TXN006511,204.09,17,4,134,0,0,0
TXN006512,115.58,14,4,252,0,1,0
TXN006513,28.58,19,5,50,0,3,1
TXN006514,42.09,10,2,124,1,0,0
TXN006515,61.78,20,5,188,1,0,1
TXN006516,30.02,23,3,221,1,1,1
TXN006517,230.1,21,3,319,0,2,0
TXN006518,61.72,18,2,173,0,0,0
TXN006519,5.49,18,1,409,0,0,0
TXN006520,72.85,14,4,794,0,1,0
TXN006521,40.61,9,4,121,0,1,0
TXN006522,51.23,16,6,269,0,1,0
TXN006523,39.91,17,4,966,0,0,0
TXN006524,108.42,23,2,103,0,0,0
TXN006525,141.42,14,5,536,0,1,0
TXN006526,69.45,10,4,379,0,0,0
TXN006527,40.92,16,3,108,1,0,0
TXN006528,52.71,22,3,380,0,1,0
TXN006529,55.52,9,4,359,0,1,0
TXN006530,27.6,11,3,885,1,0,0
TXN006531,89.31,14,0,443,2,2,0
TXN006532,80.72,9,5,301,0,0,0
TXN006533,202.22,1,0,616,1,1,1
TXN006534,158.71,11,1,810,1,0,0
TXN006535,30.48,19,1,217,2,0,0
TXN006536,109.65,4,1,267,0,0,1
TXN006537,24.33,12,3,1238,0,2,0
TXN006538,98.65,18,3,252,0,1,0
TXN006539,35.19,21,7,696,0,1,0
TXN006540,22.88,23,3,30,1,0,0
TXN006541,69.27,12,3,423,1,1,0
TXN006542,5.62,21,5,548,0,1,0
TXN006543,12.33,3,2,297,0,1,1
TXN006544,46.95,17,0,176,1,0,0
TXN006545,58.56,16,2,533,0,0,0
TXN006546,39.89,10,3,143,0,0,0
TXN006547,14.26,13,2,225,0,0,1
TXN006548,27.24,8,5,672,0,1,0
TXN006549,76.14,19,5,165,0,0,0
TXN006550,89.52,11,0,931,3,2,1
TXN006551,53.85,15,4,130,0,1,0
TXN006552,145.96,9,3,376,0,1,0
TXN006553,76.54,9,4,730,0,2,0
TXN006554,28.92,23,0,49,2,3,1
TXN006555,43.02,17,0,181,0,0,0
TXN006556,16.57,22,5,357,1,0,0
TXN006557,49.8,11,4,116,0,0,0
TXN006558,140.51,9,1,391,1,0,0
TXN006559,97.76,13,5,186,0,0,0
TXN006560,179.78,13,3,215,0,0,1
TXN006561,42.21,9,3,333,0,1,0
TXN006562,171.43,17,4,333,0,0,0
TXN006563,46.33,11,4,139,1,1,0
TXN006564,190.73,9,5,153,0,0,0
TXN006565,53.59,11,2,474,0,2,0
TXN006566,99.6,14,4,181,0,0,0
TXN006567,191.3,17,3,440,1,1,0
TXN006568,46.32,13,4,467,1,1,0
TXN006569,65.73,14,4,169,0,2,0
TXN006570,163.29,8,2,55,0,0,0
TXN006571,48.76,20,5,512,1,0,0
TXN006572,17.77,21,0,370,0,2,0
TXN006573,337.5,16,5,227,1,0,0
TXN006574,36.62,1,4,1358,0,0,1
TXN006575,62.49,14,4,851,0,0,0
TXN006576,145.85,15,5,373,3,0,1
TXN006577,32.55,23,2,516,0,3,1
TXN006578,23.18,23,3,182,0,0,1
TXN006579,67.74,19,5,207,0,0,0
TXN006580,11.89,6,1,199,0,0,0
TXN006581,42.75,21,2,68,1,0,0
TXN006582,67.24,15,6,91,0,0,0
TXN006583,43.4,18,10,116,1,0,1
TXN006584,14.7,12,3,198,0,0,0
TXN006585,211.67,11,4,113,0,3,1
TXN006586,59.62,13,5,239,1,0,0
TXN006587,184.28,8,1,334,0,0,0
TXN006588,43.77,11,3,850,0,0,0
TXN006589,25.84,19,3,148,0,0,0
TXN006590,68.64,3,1,400,0,0,0
TXN006591,45.45,8,3,463,2,1,0
TXN006592,20.06,8,5,171,0,0,0
TXN006593,190.44,12,2,384,0,1,0
TXN006594,32.17,23,1,430,0,1,0
TXN006595,11.42,9,4,765,1,0,0
TXN006596,168.84,8,3,401,0,0,0
TXN006597,35.56,20,3,537,0,0,0
TXN006598,32.57,20,0,287,0,1,0
TXN006599,12.18,2,3,519,1,0,0
TXN006600,239.8,17,1,363,0,0,0
TXN006601,18.25,16,2,663,0,1,0
TXN006602,57.38,18,3,283,0,1,0
TXN006603,118.6,13,7,414,1,2,1
TXN006604,78.14,23,1,515,0,1,1
TXN006605,51.9,4,3,104,0,0,1
TXN006606,12.85,10,5,91,0,2,0
TXN006607,27.43,12,2,148,0,0,0
TXN006608,64.05,13,3,146,0,0,0
TXN006609,27.96,21,4,119,1,1,0
TXN006610,64.9,14,0,285,0,1,0
TXN006611,97.46,4,3,718,1,0,1
TXN006612,123.73,12,1,670,0,1,0
TXN006613,19.25,12,2,570,0,1,0
TXN006614,353.24,22,5,516,0,0,0
TXN006615,104.83,15,3,88,1,0,0
TXN006616,54.52,15,2,600,0,0,0
TXN006617,137.84,17,6,247,1,0,0
TXN006618,407.73,18,2,382,0,0,0
TXN006619,16.07,15,2,509,1,0,0
TXN006620,45.08,10,4,431,0,1,0
TXN006621,7.23,20,2,386,0,0,0
TXN006622,64.31,17,7,425,1,2,1
TXN006623,74.48,17,4,61,0,0,0
TXN006624,52.81,23,4,391,0,0,0
TXN006625,31.3,18,2,156,1,0,0
TXN006626,9.56,19,4,388,0,0,0
TXN006627,75.0,21,2,341,0,0,0
TXN006628,188.13,8,4,264,0,1,0
TXN006629,33.04,13,5,453,0,2,0
TXN006630,79.36,15,4,887,1,0,0
TXN006631,14.4,11,4,207,0,0,0
TXN006632,80.53,19,9,204,0,1,1
TXN006633,39.08,18,2,309,1,1,0
TXN006634,28.56,17,1,53,0,1,0
TXN006635,28.61,23,3,258,0,0,1
TXN006636,39.07,10,2,351,1,0,0
TXN006637,75.57,17,2,451,0,1,0
TXN006638,17.9,14,2,229,0,1,0
TXN006639,38.96,11,1,458,0,1,0
TXN006640,52.71,9,2,188,0,1,0
TXN006641,21.45,20,3,273,0,0,0
TXN006642,251.43,15,1,517,0,1,0
TXN006643,26.43,19,5,863,0,1,0
TXN006644,30.91,14,3,748,0,0,0
TXN006645,23.77,9,5,494,0,0,0
TXN006646,251.82,11,0,412,0,2,0
TXN006647,87.35,12,1,104,1,0,0
TXN006648,24.63,22,1,94,1,0,0
TXN006649,139.81,0,2,615,1,0,0
TXN006650,64.75,23,5,572,1,1,1
TXN006651,67.94,22,4,32,0,1,0
TXN006652,40.74,23,4,115,1,0,0
TXN006653,28.88,13,4,178,0,1,0
TXN006654,72.76,22,2,297,0,0,0
TXN006655,34.35,12,2,227,0,0,0
TXN006656,255.76,2,3,283,0,0,0
TXN006657,18.56,10,1,399,0,1,0
TXN006658,201.49,21,2,200,0,1,0
TXN006659,49.67,1,3,156,1,0,0
TXN006660,70.4,14,4,248,1,0,1
TXN006661,110.85,7,4,515,0,0,0
TXN006662,31.95,10,3,1038,0,1,0
TXN006663,113.82,7,1,121,0,0,0
TXN006664,5.47,19,4,673,0,1,0
TXN006665,29.61,15,4,231,0,0,0
TXN006666,24.89,20,4,1059,0,1,0
TXN006667,18.81,16,1,188,1,0,0
TXN006668,45.48,22,4,326,0,1,0
TXN006669,75.78,14,3,752,0,0,0
TXN006670,99.21,15,1,373,1,0,0
TXN006671,67.0,14,5,285,1,0,0
TXN006672,31.01,13,2,370,0,1,0
TXN006673,74.71,19,2,244,0,1,0
TXN006674,60.68,16,2,423,0,0,0
TXN006675,120.98,18,3,514,0,1,0
TXN006676,105.68,18,4,151,0,0,0
TXN006677,56.03,9,1,266,0,0,0
TXN006678,25.47,16,7,151,1,3,1
TXN006679,31.34,9,6,113,0,0,0
TXN006680,34.22,15,0,277,0,1,0
TXN006681,41.76,16,1,331,0,1,0
TXN006682,68.57,23,4,567,1,0,0
TXN006683,100.27,2,2,336,0,0,1
TXN006684,52.28,7,2,115,1,0,0
TXN006685,55.35,7,4,1121,0,1,0
TXN006686,61.67,12,1,208,0,2,0
TXN006687,35.22,19,10,306,0,0,1
TXN006688,24.86,19,4,234,2,0,0
TXN006689,12.28,17,5,94,0,0,0
TXN006690,30.24,20,4,29,0,0,0
TXN006691,81.63,11,7,383,0,1,0
TXN006692,30.04,7,2,94,0,1,0
TXN006693,44.61,6,3,290,1,1,0
TXN006694,81.16,19,7,64,2,1,1
TXN006695,84.99,17,5,894,0,1,0
TXN006696,21.81,16,6,379,0,0,0
TXN006697,127.42,11,0,217,0,2,0
TXN006698,142.34,12,7,483,0,0,0
TXN006699,20.9,22,4,414,1,2,0
TXN006700,27.11,6,3,96,0,2,0
TXN006701,150.27,18,2,464,0,0,0
TXN006702,48.19,11,1,826,1,0,0
TXN006703,8.27,3,5,203,0,1,1
TXN006704,16.61,17,4,637,0,1,0
TXN006705,44.17,11,7,188,0,0,0
TXN006706,20.32,17,1,419,1,1,0
TXN006707,38.42,17,3,568,0,1,0
TXN006708,56.12,14,4,39,1,0,0
TXN006709,189.22,18,3,281,0,0,1
TXN006710,42.65,15,5,388,0,0,0
TXN006711,135.86,10,1,186,0,0,0
TXN006712,183.91,17,4,312,0,0,0
TXN006713,184.78,15,2,111,0,0,0
TXN006714,69.55,0,1,349,0,0,0
TXN006715,10.29,20,4,278,1,1,0
TXN006716,80.78,14,9,183,1,0,1
TXN006717,133.11,19,3,173,1,1,0
TXN006718,50.96,20,4,161,2,1,0
TXN006719,240.54,13,2,316,0,0,0
TXN006720,113.39,13,3,251,0,0,0
TXN006721,88.5,12,3,714,0,1,0
TXN006722,137.47,13,2,518,0,0,0
TXN006723,72.48,20,4,643,0,0,1
TXN006724,6.56,18,3,514,1,1,0
TXN006725,35.72,8,6,190,0,1,0
TXN006726,151.05,15,0,177,1,0,0
TXN006727,27.48,23,5,138,1,0,0
TXN006728,45.15,15,1,567,1,0,0
TXN006729,22.46,18,6,131,0,0,0
TXN006730,248.72,18,4,187,0,1,0
TXN006731,227.98,11,0,454,0,0,0
TXN006732,25.76,12,4,389,1,0,0
TXN006733,61.88,17,6,85,2,0,0
TXN006734,30.62,13,2,253,1,0,0
TXN006735,92.08,14,1,190,0,2,0
TXN006736,84.2,17,0,209,0,1,0
TXN006737,108.85,18,11,211,0,1,1
TXN006738,72.39,10,7,421,0,0,0
TXN006739,661.89,8,3,214,0,0,0
TXN006740,22.79,11,2,357,0,0,0
TXN006741,12.76,13,4,415,1,3,1
TXN006742,39.09,11,6,129,3,0,1
TXN006743,14.4,14,5,628,0,0,0
TXN006744,15.35,5,3,416,0,0,0
TXN006745,23.31,14,3,409,2,1,0
TXN006746,24.93,12,3,889,1,0,0
TXN006747,24.25,14,1,812,2,0,0
TXN006748,84.82,12,2,326,0,1,0
TXN006749,35.51,10,0,505,0,0,0
TXN006750,46.87,20,1,630,0,0,0
TXN006751,116.76,9,2,218,0,2,0
TXN006752,28.46,16,9,533,1,1,1
TXN006753,43.6,21,1,632,0,0,0
TXN006754,74.51,14,5,93,0,0,0
TXN006755,10.48,20,4,273,1,1,0
TXN006756,7.19,8,5,338,0,0,0
TXN006757,73.27,13,1,307,0,0,0
TXN006758,82.95,13,1,687,0,0,0
